H	K	L	2THETA	D-VALUE	MULT	INTENSITY
21	-6	-1	78.23	1.2220	2	0.0
21	6	-1	78.23	1.2220	2	0.0
32	3	1	78.26	1.2216	2	0.1
32	-3	1	78.26	1.2216	2	0.1
19	-4	-4	78.26	1.2215	2	0.2
19	4	-4	78.26	1.2215	2	0.2
18	1	5	78.27	1.2215	2	0.0
18	-1	5	78.27	1.2215	2	0.0
5	4	-5	78.30	1.2211	2	0.3
5	-4	-5	78.30	1.2211	2	0.3
20	0	-5	78.32	1.2207	2	0.1
30	1	3	78.34	1.2205	2	0.0
30	-1	3	78.34	1.2205	2	0.0
35	0	1	78.36	1.2202	2	0.8
34	-2	-1	78.38	1.2200	2	2.1
34	2	-1	78.38	1.2200	2	2.1
18	-4	4	78.40	1.2197	2	0.2
18	4	4	78.40	1.2197	2	0.2
26	5	1	78.40	1.2197	2	0.9
26	-5	1	78.40	1.2197	2	0.9
7	7	-2	78.41	1.2196	2	0.4
7	-7	-2	78.41	1.2196	2	0.4
4	4	5	78.42	1.2194	2	0.5
4	-4	5	78.42	1.2194	2	0.5
24	-4	3	78.43	1.2193	2	0.0
24	4	3	78.43	1.2193	2	0.0
12	-6	3	78.44	1.2192	2	0.4
12	6	3	78.44	1.2192	2	0.4
14	-3	-5	78.44	1.2192	2	0.2
14	3	-5	78.44	1.2192	2	0.2
33	-1	2	78.45	1.2191	2	0.0
33	1	2	78.45	1.2191	2	0.0
18	-6	2	78.46	1.2189	2	2.9
18	6	2	78.46	1.2189	2	2.9
27	-3	3	78.46	1.2189	2	0.7
27	3	3	78.46	1.2189	2	0.7
27	0	-4	78.46	1.2189	2	0.4
35	-1	-1	78.47	1.2189	2	0.0
35	1	-1	78.47	1.2189	2	0.0
32	-2	2	78.48	1.2187	2	0.6
32	2	2	78.48	1.2187	2	0.6
29	-2	3	78.58	1.2174	2	0.0
29	2	3	78.58	1.2174	2	0.0
23	3	-4	78.59	1.2173	2	0.2
23	-3	-4	78.59	1.2173	2	0.2
13	6	-3	78.60	1.2172	2	0.0
13	-6	-3	78.60	1.2172	2	0.0
6	4	-5	78.65	1.2165	2	0.1
6	-4	-5	78.65	1.2165	2	0.1
21	6	1	78.65	1.2164	2	0.1
21	-6	1	78.65	1.2164	2	0.1
26	0	4	78.67	1.2163	2	0.0
14	-7	0	78.68	1.2161	2	0.0
14	7	0	78.68	1.2161	2	0.0
7	-7	2	78.69	1.2159	2	0.1
7	7	2	78.69	1.2159	2	0.1
22	6	0	78.70	1.2158	2	0.0
22	-6	0	78.70	1.2158	2	0.0
31	1	-3	78.72	1.2155	2	0.0
31	-1	-3	78.72	1.2155	2	0.0
34	0	-2	78.74	1.2153	2	2.1
25	4	-3	78.74	1.2153	2	0.0
25	-4	-3	78.74	1.2153	2	0.0
30	-4	-1	78.76	1.2151	2	0.0
30	4	-1	78.76	1.2151	2	0.0
22	-3	4	78.76	1.2151	2	0.3
22	3	4	78.76	1.2151	2	0.3
13	5	-4	78.76	1.2151	2	0.1
13	-5	-4	78.76	1.2151	2	0.1
27	-5	0	78.77	1.2149	2	0.0
27	5	0	78.77	1.2149	2	0.0
5	-4	5	78.80	1.2145	2	0.4
5	4	5	78.80	1.2145	2	0.4
28	3	-3	78.81	1.2144	2	0.5
28	-3	-3	78.81	1.2144	2	0.5
13	-3	5	78.82	1.2143	2	0.2
13	3	5	78.82	1.2143	2	0.2
12	5	4	78.85	1.2138	2	0.0
12	-5	4	78.85	1.2138	2	0.0
19	0	5	78.87	1.2137	2	0.4
13	7	-1	78.87	1.2136	2	0.1
13	-7	-1	78.87	1.2136	2	0.1
18	2	-5	78.88	1.2135	2	0.0
18	-2	-5	78.88	1.2135	2	0.0
24	-5	2	78.91	1.2131	2	0.4
24	5	2	78.91	1.2131	2	0.4
8	-7	-2	78.94	1.2127	2	0.8
8	7	-2	78.94	1.2127	2	0.8
31	-3	-2	78.94	1.2127	2	0.0
31	3	-2	78.94	1.2127	2	0.0
30	-2	-3	78.95	1.2126	2	0.0
30	2	-3	78.95	1.2126	2	0.0
33	3	0	79.00	1.2119	2	0.0
33	-3	0	79.00	1.2119	2	0.0
34	2	1	79.07	1.2111	2	0.2
34	-2	1	79.07	1.2111	2	0.2
19	6	-2	79.07	1.2111	2	0.3
19	-6	-2	79.07	1.2111	2	0.3
7	4	-5	79.08	1.2110	2	0.1
7	-4	-5	79.08	1.2110	2	0.1
1	0	-6	79.11	1.2105	2	3.9
20	-1	-5	79.13	1.2103	2	0.0
20	1	-5	79.13	1.2103	2	0.0
13	-7	1	79.14	1.2102	2	0.1
13	7	1	79.14	1.2102	2	0.1
0	0	6	79.14	1.2102	2	1.7
20	-5	3	79.15	1.2100	2	0.0
20	5	3	79.15	1.2100	2	0.0
2	0	-6	79.16	1.2099	2	7.4
35	-1	1	79.17	1.2097	2	0.0
35	1	1	79.17	1.2097	2	0.0
1	0	6	79.24	1.2089	2	2.2
6	4	5	79.26	1.2087	2	0.1
6	-4	5	79.26	1.2087	2	0.1
8	7	2	79.26	1.2086	2	4.1
8	-7	2	79.26	1.2086	2	4.1
27	-1	-4	79.27	1.2084	2	0.0
27	1	-4	79.27	1.2084	2	0.0
3	0	-6	79.29	1.2083	2	1.8
36	0	0	79.30	1.2082	2	0.7
28	-4	2	79.32	1.2079	2	0.0
28	4	2	79.32	1.2079	2	0.0
30	4	1	79.36	1.2073	2	0.0
30	-4	1	79.36	1.2073	2	0.0
17	2	5	79.37	1.2073	2	3.0
17	-2	5	79.37	1.2073	2	3.0
13	6	3	79.39	1.2070	2	0.7
13	-6	3	79.39	1.2070	2	0.7
2	0	6	79.41	1.2068	2	6.6
21	-5	-3	79.41	1.2067	2	0.0
21	5	-3	79.41	1.2067	2	0.0
15	-3	-5	79.45	1.2062	2	0.2
15	3	-5	79.45	1.2062	2	0.2
26	-1	4	79.48	1.2059	2	0.2
26	1	4	79.48	1.2059	2	0.2
4	0	-6	79.48	1.2058	2	0.5
9	-7	-2	79.54	1.2051	2	0.6
9	7	-2	79.54	1.2051	2	0.6
33	2	-2	79.54	1.2050	2	2.9
33	-2	-2	79.54	1.2050	2	2.9
34	-1	-2	79.55	1.2050	2	0.0
34	1	-2	79.55	1.2050	2	0.0
14	-6	-3	79.56	1.2049	2	0.0
14	6	-3	79.56	1.2049	2	0.0
8	4	-5	79.58	1.2046	2	0.0
8	-4	-5	79.58	1.2046	2	0.0
3	0	6	79.65	1.2037	2	2.3
20	4	-4	79.65	1.2037	2	0.0
20	-4	-4	79.65	1.2037	2	0.0
19	-1	5	79.68	1.2034	2	0.0
19	1	5	79.68	1.2034	2	0.0
14	-5	-4	79.71	1.2030	2	0.0
14	5	-4	79.71	1.2030	2	0.0
25	-5	-2	79.71	1.2029	2	1.2
25	5	-2	79.71	1.2029	2	1.2
15	-7	0	79.74	1.2026	2	0.0
15	7	0	79.74	1.2026	2	0.0
5	0	-6	79.75	1.2024	2	0.0
21	0	-5	79.77	1.2021	2	0.4
7	-4	5	79.79	1.2020	2	0.1
7	4	5	79.79	1.2020	2	0.1
22	-6	-1	79.79	1.2019	2	0.0
22	6	-1	79.79	1.2019	2	0.0
31	0	3	79.80	1.2019	2	0.9
19	4	4	79.80	1.2018	2	0.1
19	-4	4	79.80	1.2018	2	0.1
26	2	-4	79.80	1.2018	2	0.0
26	-2	-4	79.80	1.2018	2	0.0
13	-5	4	79.81	1.2017	2	0.0
13	5	4	79.81	1.2017	2	0.0
27	-5	-1	79.81	1.2017	2	0.0
27	5	-1	79.81	1.2017	2	0.0
19	-6	2	79.84	1.2013	2	0.3
19	6	2	79.84	1.2013	2	0.3
14	-7	-1	79.85	1.2012	2	0.0
14	7	-1	79.85	1.2012	2	0.0
14	3	5	79.86	1.2011	2	0.1
14	-3	5	79.86	1.2011	2	0.1
9	-7	2	79.90	1.2005	2	0.0
9	7	2	79.90	1.2005	2	0.0
1	1	-6	79.92	1.2003	2	0.0
1	-1	-6	79.92	1.2003	2	0.0
35	-2	0	79.94	1.2001	2	0.0
35	2	0	79.94	1.2001	2	0.0
0	1	6	79.95	1.2000	2	0.0
0	1	-6	79.95	1.2000	2	0.0
4	0	6	79.97	1.1997	2	1.4
2	1	-6	79.97	1.1996	2	0.0
2	-1	-6	79.97	1.1996	2	0.0
31	-4	0	79.98	1.1995	2	0.0
31	4	0	79.98	1.1995	2	0.0
33	3	-1	79.98	1.1995	2	0.0
33	-3	-1	79.98	1.1995	2	0.0
25	-2	4	80.00	1.1994	2	0.0
25	2	4	80.00	1.1994	2	0.0
1	1	6	80.05	1.1987	2	0.0
1	-1	6	80.05	1.1987	2	0.0
6	0	-6	80.09	1.1982	2	0.0
3	1	-6	80.10	1.1981	2	0.0
3	-1	-6	80.10	1.1981	2	0.0
36	1	0	80.11	1.1980	2	0.0
36	-1	0	80.11	1.1980	2	0.0
34	0	2	80.11	1.1979	2	2.6
14	7	1	80.13	1.1976	2	0.0
14	-7	1	80.13	1.1976	2	0.0
9	-4	-5	80.15	1.1975	2	0.1
9	4	-5	80.15	1.1975	2	0.1
19	-2	-5	80.18	1.1970	2	0.7
19	2	-5	80.18	1.1970	2	0.7
32	0	-3	80.19	1.1969	2	0.1
31	-3	2	80.20	1.1969	2	0.0
31	3	2	80.20	1.1969	2	0.0
2	-1	6	80.22	1.1966	2	0.0
2	1	6	80.22	1.1966	2	0.0
10	-7	-2	80.22	1.1966	2	0.0
10	7	-2	80.22	1.1966	2	0.0
22	-6	1	80.24	1.1964	2	0.1
22	6	1	80.24	1.1964	2	0.1
36	0	-1	80.25	1.1962	2	0.9
29	-4	-2	80.26	1.1961	2	0.0
29	4	-2	80.26	1.1961	2	0.0
25	4	3	80.26	1.1961	2	0.0
25	-4	3	80.26	1.1961	2	0.0
24	3	-4	80.27	1.1960	2	0.3
24	-3	-4	80.27	1.1960	2	0.3
4	1	-6	80.29	1.1957	2	0.1
4	-1	-6	80.29	1.1957	2	0.1
20	0	5	80.34	1.1950	2	0.6
23	-6	0	80.35	1.1950	2	0.0
23	6	0	80.35	1.1950	2	0.0
27	-5	1	80.36	1.1949	2	0.0
27	5	1	80.36	1.1949	2	0.0
5	0	6	80.36	1.1949	2	0.1
8	-4	5	80.38	1.1945	2	0.0
8	4	5	80.38	1.1945	2	0.0
14	6	3	80.40	1.1943	2	4.0
14	-6	3	80.40	1.1943	2	4.0
28	0	-4	80.44	1.1939	2	1.1
23	-3	4	80.45	1.1938	2	0.3
23	3	4	80.45	1.1938	2	0.3
3	-1	6	80.46	1.1936	2	0.0
3	1	6	80.46	1.1936	2	0.0
20	-6	-2	80.48	1.1934	2	0.4
20	6	-2	80.48	1.1934	2	0.4
28	3	3	80.51	1.1930	2	0.4
28	-3	3	80.51	1.1930	2	0.4
7	0	-6	80.51	1.1930	2	0.0
16	-3	-5	80.54	1.1927	2	0.2
16	3	-5	80.54	1.1927	2	0.2
5	1	-6	80.56	1.1924	2	0.0
5	-1	-6	80.56	1.1924	2	0.0
26	-4	-3	80.58	1.1921	2	0.0
26	4	-3	80.58	1.1921	2	0.0
21	-1	-5	80.58	1.1921	2	0.0
21	1	-5	80.58	1.1921	2	0.0
15	-6	-3	80.59	1.1921	2	0.5
15	6	-3	80.59	1.1921	2	0.5
31	1	3	80.60	1.1919	2	0.0
31	-1	3	80.60	1.1919	2	0.0
10	-7	2	80.62	1.1917	2	0.1
10	7	2	80.62	1.1917	2	0.1
27	0	4	80.65	1.1913	2	0.1
33	-3	1	80.65	1.1913	2	0.1
33	3	1	80.65	1.1913	2	0.1
21	5	3	80.68	1.1909	2	0.1
21	-5	3	80.68	1.1909	2	0.1
18	2	5	80.70	1.1907	2	0.5
18	-2	5	80.70	1.1907	2	0.5
25	5	2	80.72	1.1904	2	3.3
25	-5	2	80.72	1.1904	2	3.3
15	5	-4	80.73	1.1903	2	0.0
15	-5	-4	80.73	1.1903	2	0.0
30	2	3	80.77	1.1899	2	0.1
30	-2	3	80.77	1.1899	2	0.1
4	1	6	80.77	1.1898	2	0.0
4	-1	6	80.77	1.1898	2	0.0
28	-5	0	80.78	1.1897	2	0.4
28	5	0	80.78	1.1897	2	0.4
10	-4	-5	80.79	1.1895	2	0.0
10	4	-5	80.79	1.1895	2	0.0
6	0	6	80.82	1.1892	2	0.2
14	5	4	80.84	1.1890	2	0.0
14	-5	4	80.84	1.1890	2	0.0
29	-3	-3	80.86	1.1887	2	0.2
29	3	-3	80.86	1.1887	2	0.2
16	7	0	80.87	1.1886	2	0.0
16	-7	0	80.87	1.1886	2	0.0
33	2	2	80.87	1.1885	2	0.8
33	-2	2	80.87	1.1885	2	0.8
35	-2	-1	80.89	1.1883	2	0.2
35	2	-1	80.89	1.1883	2	0.2
6	1	-6	80.90	1.1882	2	0.0
6	-1	-6	80.90	1.1882	2	0.0
15	7	-1	80.90	1.1882	2	0.0
15	-7	-1	80.90	1.1882	2	0.0
34	1	2	80.92	1.1880	2	0.0
34	-1	2	80.92	1.1880	2	0.0
22	-5	-3	80.95	1.1876	2	0.0
22	5	-3	80.95	1.1876	2	0.0
11	-7	-2	80.96	1.1875	2	0.0
11	7	-2	80.96	1.1875	2	0.0
15	-3	5	80.96	1.1874	2	0.2
15	3	5	80.96	1.1874	2	0.2
36	0	1	80.97	1.1873	2	0.2
31	4	-1	80.98	1.1873	2	0.0
31	-4	-1	80.98	1.1873	2	0.0
8	0	-6	80.99	1.1871	2	0.1
32	1	-3	81.00	1.1870	2	0.0
32	-1	-3	81.00	1.1870	2	0.0
36	1	-1	81.05	1.1864	2	0.0
36	-1	-1	81.05	1.1864	2	0.0
9	4	5	81.05	1.1864	2	0.0
9	-4	5	81.05	1.1864	2	0.0
21	-4	-4	81.11	1.1857	2	0.0
21	4	-4	81.11	1.1857	2	0.0
31	-2	-3	81.15	1.1852	2	0.3
31	2	-3	81.15	1.1852	2	0.3
20	1	5	81.15	1.1852	2	0.1
20	-1	5	81.15	1.1852	2	0.1
5	1	6	81.16	1.1850	2	0.0
5	-1	6	81.16	1.1850	2	0.0
15	-7	1	81.20	1.1846	2	0.0
15	7	1	81.20	1.1846	2	0.0
32	-3	-2	81.23	1.1843	2	0.0
32	3	-2	81.23	1.1843	2	0.0
35	0	-2	81.24	1.1841	2	1.1
28	1	-4	81.24	1.1841	2	0.1
28	-1	-4	81.24	1.1841	2	0.1
20	-4	4	81.26	1.1838	2	0.0
20	4	4	81.26	1.1838	2	0.0
20	6	2	81.28	1.1836	2	0.8
20	-6	2	81.28	1.1836	2	0.8
22	0	-5	81.29	1.1835	2	0.2
7	1	-6	81.31	1.1832	2	0.0
7	-1	-6	81.31	1.1832	2	0.0
7	0	6	81.35	1.1828	2	0.0
11	-7	2	81.40	1.1821	2	0.2
11	7	2	81.40	1.1821	2	0.2
29	-4	2	81.42	1.1819	2	0.0
29	4	2	81.42	1.1819	2	0.0
23	-6	-1	81.43	1.1819	2	0.0
23	6	-1	81.43	1.1819	2	0.0
34	-3	0	81.45	1.1816	2	0.1
34	3	0	81.45	1.1816	2	0.1
27	-1	4	81.45	1.1816	2	0.1
27	1	4	81.45	1.1816	2	0.1
15	6	3	81.49	1.1811	2	15.3
15	-6	3	81.49	1.1811	2	15.3
11	-4	-5	81.51	1.1809	2	0.0
11	4	-5	81.51	1.1809	2	0.0
9	0	-6	81.55	1.1804	2	0.0
26	5	-2	81.55	1.1804	2	0.1
26	-5	-2	81.55	1.1804	2	0.1
20	2	-5	81.55	1.1803	2	0.6
20	-2	-5	81.55	1.1803	2	0.6
35	-2	1	81.60	1.1798	2	0.1
35	2	1	81.60	1.1798	2	0.1
31	4	1	81.60	1.1798	2	0.1
31	-4	1	81.60	1.1798	2	0.1
6	-1	6	81.62	1.1795	2	0.3
6	1	6	81.62	1.1795	2	0.3
16	-6	-3	81.69	1.1788	2	0.1
16	6	-3	81.69	1.1788	2	0.1
17	3	-5	81.69	1.1787	2	0.1
17	-3	-5	81.69	1.1787	2	0.1
27	2	-4	81.70	1.1787	2	0.0
27	-2	-4	81.70	1.1787	2	0.0
36	-1	1	81.78	1.1777	2	0.0
36	1	1	81.78	1.1777	2	0.0
12	-7	-2	81.78	1.1777	2	0.0
12	7	-2	81.78	1.1777	2	0.0
10	-4	5	81.80	1.1775	2	0.0
10	4	5	81.80	1.1775	2	0.0
8	1	-6	81.80	1.1774	2	0.2
8	-1	-6	81.80	1.1774	2	0.2
28	-5	-1	81.81	1.1773	2	0.2
28	5	-1	81.81	1.1773	2	0.2
16	-5	-4	81.82	1.1772	2	0.0
16	5	-4	81.82	1.1772	2	0.0
21	0	5	81.89	1.1764	2	0.8
23	-6	1	81.89	1.1764	2	0.0
23	6	1	81.89	1.1764	2	0.0
26	2	4	81.90	1.1763	2	0.0
26	-2	4	81.90	1.1763	2	0.0
15	-5	4	81.93	1.1758	2	0.0
15	5	4	81.93	1.1758	2	0.0
21	-6	-2	81.95	1.1756	2	0.1
21	6	-2	81.95	1.1756	2	0.1
8	0	6	81.96	1.1755	2	0.2
37	0	0	81.96	1.1755	2	0.2
34	-2	-2	81.97	1.1754	2	0.0
34	2	-2	81.97	1.1754	2	0.0
1	6	-4	81.99	1.1752	2	1.8
1	-6	-4	81.99	1.1752	2	1.8
0	6	-4	81.99	1.1751	2	0.6
0	6	4	81.99	1.1751	2	0.6
25	-3	-4	82.01	1.1749	2	2.9
25	3	-4	82.01	1.1749	2	2.9
16	-7	-1	82.02	1.1748	2	0.0
16	7	-1	82.02	1.1748	2	0.0
35	-1	-2	82.05	1.1745	2	0.0
35	1	-2	82.05	1.1745	2	0.0
2	6	-4	82.06	1.1744	2	0.6
2	-6	-4	82.06	1.1744	2	0.6
24	-6	0	82.06	1.1743	2	0.0
24	6	0	82.06	1.1743	2	0.0
1	-6	4	82.07	1.1742	2	1.4
1	6	4	82.07	1.1742	2	1.4
17	-7	0	82.07	1.1742	2	0.0
17	7	0	82.07	1.1742	2	0.0
19	2	5	82.09	1.1739	2	0.0
19	-2	5	82.09	1.1739	2	0.0
22	1	-5	82.10	1.1739	2	0.0
22	-1	-5	82.10	1.1739	2	0.0
32	0	3	82.12	1.1736	2	0.5
16	3	5	82.14	1.1734	2	0.1
16	-3	5	82.14	1.1734	2	0.1
26	-4	3	82.15	1.1733	2	0.0
26	4	3	82.15	1.1733	2	0.0
7	1	6	82.16	1.1732	2	0.2
7	-1	6	82.16	1.1732	2	0.2
10	0	-6	82.18	1.1729	2	0.0
24	3	4	82.20	1.1727	2	0.6
24	-3	4	82.20	1.1727	2	0.6
3	6	-4	82.20	1.1727	2	0.0
3	-6	-4	82.20	1.1727	2	0.0
2	-6	4	82.22	1.1725	2	0.7
2	6	4	82.22	1.1725	2	0.7
12	7	2	82.26	1.1720	2	0.1
12	-7	2	82.26	1.1720	2	0.1
32	-4	0	82.28	1.1718	2	0.0
32	4	0	82.28	1.1718	2	0.0
22	5	3	82.28	1.1718	2	0.0
22	-5	3	82.28	1.1718	2	0.0
12	4	-5	82.29	1.1716	2	0.0
12	-4	-5	82.29	1.1716	2	0.0
16	7	1	82.34	1.1711	2	0.0
16	-7	1	82.34	1.1711	2	0.0
1	2	-6	82.34	1.1710	2	0.2
1	-2	-6	82.34	1.1710	2	0.2
9	-1	-6	82.36	1.1709	2	0.0
9	1	-6	82.36	1.1709	2	0.0
0	2	6	82.36	1.1708	2	0.2
0	2	-6	82.36	1.1708	2	0.2
28	-5	1	82.37	1.1707	2	0.3
28	5	1	82.37	1.1707	2	0.3
30	4	-2	82.38	1.1705	2	0.0
30	-4	-2	82.38	1.1705	2	0.0
2	2	-6	82.39	1.1705	2	0.0
2	-2	-6	82.39	1.1705	2	0.0
4	6	-4	82.41	1.1702	2	0.0
4	-6	-4	82.41	1.1702	2	0.0
34	-3	-1	82.41	1.1702	2	0.0
34	3	-1	82.41	1.1702	2	0.0
3	-6	4	82.44	1.1699	2	0.1
3	6	4	82.44	1.1699	2	0.1
1	2	6	82.46	1.1696	2	0.1
1	-2	6	82.46	1.1696	2	0.1
29	0	-4	82.47	1.1695	2	2.4
27	-4	-3	82.48	1.1694	2	0.0
27	4	-3	82.48	1.1694	2	0.0
3	2	-6	82.51	1.1691	2	0.0
3	-2	-6	82.51	1.1691	2	0.0
32	3	2	82.51	1.1691	2	0.0
32	-3	2	82.51	1.1691	2	0.0
36	2	0	82.52	1.1689	2	0.3
36	-2	0	82.52	1.1689	2	0.3
33	0	-3	82.53	1.1689	2	24.9
23	5	-3	82.56	1.1685	2	0.2
23	-5	-3	82.56	1.1685	2	0.2
26	-5	2	82.60	1.1681	2	0.1
26	5	2	82.60	1.1681	2	0.1
11	-4	5	82.61	1.1679	2	0.0
11	4	5	82.61	1.1679	2	0.0
29	-3	3	82.61	1.1679	2	0.1
29	3	3	82.61	1.1679	2	0.1
2	-2	6	82.63	1.1677	2	0.1
2	2	6	82.63	1.1677	2	0.1
22	-4	-4	82.63	1.1677	2	0.0
22	4	-4	82.63	1.1677	2	0.0
9	0	6	82.64	1.1676	2	0.2
35	0	2	82.65	1.1675	2	0.2
16	6	3	82.65	1.1675	2	3.7
16	-6	3	82.65	1.1675	2	3.7
13	-7	-2	82.67	1.1672	2	0.0
13	7	-2	82.67	1.1672	2	0.0
28	0	4	82.69	1.1670	2	0.3
21	1	5	82.69	1.1670	2	0.1
21	-1	5	82.69	1.1670	2	0.1
5	6	-4	82.70	1.1669	2	0.0
5	-6	-4	82.70	1.1669	2	0.0
4	2	-6	82.70	1.1668	2	0.0
4	-2	-6	82.70	1.1668	2	0.0
4	-6	4	82.73	1.1665	2	0.1
4	6	4	82.73	1.1665	2	0.1
8	-1	6	82.76	1.1662	2	0.0
8	1	6	82.76	1.1662	2	0.0
37	-1	0	82.76	1.1661	2	0.0
37	1	0	82.76	1.1661	2	0.0
21	6	2	82.79	1.1658	2	0.1
21	-6	2	82.79	1.1658	2	0.1
21	-4	4	82.79	1.1658	2	0.0
21	4	4	82.79	1.1658	2	0.0
17	-6	-3	82.85	1.1651	2	0.0
17	6	-3	82.85	1.1651	2	0.0
29	-5	0	82.86	1.1651	2	0.0
29	5	0	82.86	1.1651	2	0.0
3	2	6	82.87	1.1649	2	0.0
3	-2	6	82.87	1.1649	2	0.0
23	0	-5	82.88	1.1648	2	0.2
11	0	-6	82.89	1.1647	2	0.0
37	0	-1	82.89	1.1646	2	0.1
18	-3	-5	82.91	1.1645	2	0.2
18	3	-5	82.91	1.1645	2	0.2
32	-1	3	82.92	1.1643	2	0.0
32	1	3	82.92	1.1643	2	0.0
5	2	-6	82.97	1.1637	2	0.0
5	-2	-6	82.97	1.1637	2	0.0
17	-5	-4	82.98	1.1637	2	0.0
17	5	-4	82.98	1.1637	2	0.0
30	-3	-3	82.98	1.1637	2	0.1
30	3	-3	82.98	1.1637	2	0.1
10	-1	-6	82.99	1.1636	2	0.1
10	1	-6	82.99	1.1636	2	0.1
21	-2	-5	82.99	1.1635	2	0.4
21	2	-5	82.99	1.1635	2	0.4
31	2	3	83.01	1.1632	2	0.1
31	-2	3	83.01	1.1632	2	0.1
6	6	-4	83.06	1.1627	2	0.0
6	-6	-4	83.06	1.1627	2	0.0
34	-3	1	83.09	1.1623	2	0.1
34	3	1	83.09	1.1623	2	0.1
16	-5	4	83.10	1.1623	2	0.0
16	5	4	83.10	1.1623	2	0.0
5	-6	4	83.10	1.1623	2	0.0
5	6	4	83.10	1.1623	2	0.0
24	-6	-1	83.12	1.1620	2	0.0
24	6	-1	83.12	1.1620	2	0.0
13	-4	-5	83.15	1.1617	2	0.0
13	4	-5	83.15	1.1617	2	0.0
4	-2	6	83.19	1.1613	2	0.0
4	2	6	83.19	1.1613	2	0.0
13	-7	2	83.19	1.1613	2	0.1
13	7	2	83.19	1.1613	2	0.1
17	-7	-1	83.21	1.1611	2	0.0
17	7	-1	83.21	1.1611	2	0.0
32	4	-1	83.26	1.1605	2	0.0
32	-4	-1	83.26	1.1605	2	0.0
29	1	-4	83.27	1.1603	2	0.0
29	-1	-4	83.27	1.1603	2	0.0
0	7	3	83.31	1.1599	2	0.0
0	7	-3	83.31	1.1599	2	0.0
6	2	-6	83.31	1.1599	2	0.0
6	-2	-6	83.31	1.1599	2	0.0
1	7	-3	83.31	1.1599	2	0.0
1	-7	-3	83.31	1.1599	2	0.0
33	-1	-3	83.33	1.1596	2	0.0
33	1	-3	83.33	1.1596	2	0.0
34	2	2	83.33	1.1596	2	0.3
34	-2	2	83.33	1.1596	2	0.3
18	-7	0	83.34	1.1595	2	0.0
18	7	0	83.34	1.1595	2	0.0
1	-7	3	83.37	1.1592	2	0.0
1	7	3	83.37	1.1592	2	0.0
10	0	6	83.39	1.1590	2	0.5
2	7	-3	83.39	1.1590	2	0.0
2	-7	-3	83.39	1.1590	2	0.0
17	-3	5	83.39	1.1589	2	0.1
17	3	5	83.39	1.1589	2	0.1
32	-2	-3	83.41	1.1588	2	0.5
32	2	-3	83.41	1.1588	2	0.5
9	-1	6	83.44	1.1584	2	0.1
9	1	6	83.44	1.1584	2	0.1
35	-1	2	83.45	1.1583	2	0.0
35	1	2	83.45	1.1583	2	0.0
27	-5	-2	83.46	1.1582	2	0.0
27	5	-2	83.46	1.1582	2	0.0
36	-2	-1	83.46	1.1581	2	0.2
36	2	-1	83.46	1.1581	2	0.2
28	1	4	83.49	1.1578	2	0.2
28	-1	4	83.49	1.1578	2	0.2
7	6	-4	83.49	1.1578	2	0.0
7	-6	-4	83.49	1.1578	2	0.0
22	6	-2	83.49	1.1578	2	0.1
22	-6	-2	83.49	1.1578	2	0.1
12	4	5	83.49	1.1578	2	0.0
12	-4	5	83.49	1.1578	2	0.0
22	0	5	83.50	1.1577	2	0.4
2	-7	3	83.51	1.1576	2	0.0
2	7	3	83.51	1.1576	2	0.0
6	-6	4	83.54	1.1573	2	0.0
6	6	4	83.54	1.1573	2	0.0
3	-7	-3	83.54	1.1572	2	0.0
3	7	-3	83.54	1.1572	2	0.0
17	-7	1	83.55	1.1572	2	0.0
17	7	1	83.55	1.1572	2	0.0
20	2	5	83.56	1.1571	2	0.2
20	-2	5	83.56	1.1571	2	0.2
33	3	-2	83.57	1.1570	2	0.0
33	-3	-2	83.57	1.1570	2	0.0
5	-2	6	83.57	1.1569	2	0.0
5	2	6	83.57	1.1569	2	0.0
30	4	2	83.59	1.1567	2	0.0
30	-4	2	83.59	1.1567	2	0.0
24	-6	1	83.60	1.1565	2	0.0
24	6	1	83.60	1.1565	2	0.0
0	8	0	83.62	1.1564	2	0.0
14	7	-2	83.63	1.1563	2	0.0
14	-7	-2	83.63	1.1563	2	0.0
37	0	1	83.63	1.1562	2	0.4
28	-2	-4	83.65	1.1560	2	0.0
28	2	-4	83.65	1.1560	2	0.0
1	8	0	83.65	1.1560	2	0.0
1	-8	0	83.65	1.1560	2	0.0
12	0	-6	83.66	1.1559	2	0.1
23	1	-5	83.68	1.1557	2	0.1
23	-1	-5	83.68	1.1557	2	0.1
11	1	-6	83.69	1.1556	2	0.1
11	-1	-6	83.69	1.1556	2	0.1
37	-1	-1	83.70	1.1555	2	0.0
37	1	-1	83.70	1.1555	2	0.0
7	2	-6	83.72	1.1552	2	0.0
7	-2	-6	83.72	1.1552	2	0.0
3	7	3	83.72	1.1552	2	0.0
3	-7	3	83.72	1.1552	2	0.0
2	-8	0	83.76	1.1547	2	0.0
2	8	0	83.76	1.1547	2	0.0
4	-7	-3	83.76	1.1547	2	0.0
4	7	-3	83.76	1.1547	2	0.0
36	0	-2	83.80	1.1543	2	0.6
26	-3	-4	83.82	1.1541	2	0.1
26	3	-4	83.82	1.1541	2	0.1
25	-6	0	83.84	1.1539	2	0.0
25	6	0	83.84	1.1539	2	0.0
27	2	4	83.86	1.1537	2	0.0
27	-2	4	83.86	1.1537	2	0.0
29	-5	-1	83.87	1.1536	2	0.0
