H	K	L	2THETA	D-VALUE	MULT	INTENSITY
11	-3	0	72.70	1.3006	2	0.2
2	14	0	72.71	1.3004	2	0.1
3	1	-4	72.79	1.2992	2	0.0
3	-1	-4	72.79	1.2992	2	0.0
10	6	-1	72.81	1.2990	2	0.0
10	-6	-1	72.81	1.2990	2	0.0
8	-2	-3	72.84	1.2984	2	0.1
8	2	-3	72.84	1.2984	2	0.1
2	0	4	73.01	1.2959	2	0.4
5	11	-2	73.11	1.2944	2	0.1
4	-8	3	73.12	1.2941	2	0.3
4	8	3	73.12	1.2941	2	0.3
5	-7	3	73.31	1.2913	2	0.0
5	7	3	73.31	1.2913	2	0.0
1	-3	4	73.46	1.2890	2	0.1
1	3	4	73.46	1.2890	2	0.1
8	8	-2	73.58	1.2872	2	0.0
8	-8	-2	73.58	1.2872	2	0.0
7	3	3	73.59	1.2871	2	0.1
7	-3	3	73.59	1.2871	2	0.1
2	-2	4	73.84	1.2834	2	0.1
2	2	4	73.84	1.2834	2	0.1
7	11	-1	73.85	1.2832	2	0.3
0	14	1	73.90	1.2825	2	0.0
0	14	-1	73.90	1.2825	2	0.0
3	9	3	74.02	1.2807	2	0.0
3	-9	3	74.02	1.2807	2	0.0
0	10	3	74.04	1.2803	2	0.0
0	10	-3	74.04	1.2803	2	0.0
11	-3	-1	74.06	1.2800	2	0.3
11	3	-1	74.06	1.2800	2	0.3
5	13	0	74.07	1.2798	2	0.2
0	4	4	74.17	1.2785	2	0.1
0	4	-4	74.17	1.2785	2	0.1
8	10	-1	74.36	1.2756	2	0.1
9	9	0	74.38	1.2754	2	0.0
9	-9	0	74.38	1.2754	2	0.0
6	12	-1	74.42	1.2748	2	0.0
3	3	-4	74.45	1.2744	2	0.0
3	-3	-4	74.45	1.2744	2	0.0
4	0	-4	74.49	1.2738	2	1.0
6	-6	3	74.57	1.2726	2	0.0
6	6	3	74.57	1.2726	2	0.0
2	4	-4	74.66	1.2713	2	0.0
2	-4	-4	74.66	1.2713	2	0.0
9	-5	2	74.66	1.2712	2	0.0
9	5	2	74.66	1.2712	2	0.0
6	10	2	74.68	1.2709	2	0.0
11	1	1	74.69	1.2708	2	1.4
11	-1	1	74.69	1.2708	2	1.4
2	10	-3	74.74	1.2701	2	0.1
10	-6	1	74.89	1.2680	2	0.0
10	6	1	74.89	1.2680	2	0.0
2	14	-1	75.01	1.2662	2	0.1
4	12	-2	75.10	1.2649	2	0.2
10	-4	-2	75.14	1.2644	2	0.0
10	4	-2	75.14	1.2644	2	0.0
5	11	2	75.18	1.2637	2	0.1
7	-9	2	75.25	1.2627	2	0.2
7	9	2	75.25	1.2627	2	0.2
3	1	4	75.28	1.2623	2	0.0
3	-1	4	75.28	1.2623	2	0.0
7	11	1	75.30	1.2620	2	0.3
4	-2	-4	75.31	1.2619	2	0.0
4	2	-4	75.31	1.2619	2	0.0
8	4	-3	75.32	1.2617	2	0.0
8	-4	-3	75.32	1.2617	2	0.0
2	14	1	75.42	1.2603	2	0.1
6	12	1	75.66	1.2570	2	0.0
9	7	-2	75.89	1.2537	2	0.0
9	-7	-2	75.89	1.2537	2	0.0
1	13	-2	75.93	1.2531	2	0.0
1	5	-4	75.94	1.2530	2	0.0
1	-5	-4	75.94	1.2530	2	0.0
9	9	-1	75.94	1.2530	2	0.0
9	-9	-1	75.94	1.2530	2	0.0
10	0	2	75.97	1.2526	2	0.4
2	10	3	75.98	1.2525	2	0.1
11	5	0	76.01	1.2521	2	0.0
11	-5	0	76.01	1.2521	2	0.0
8	10	1	76.01	1.2520	2	0.1
5	13	-1	76.05	1.2515	2	0.2
2	-4	4	76.31	1.2479	2	0.0
2	4	4	76.31	1.2479	2	0.0
11	-3	1	76.33	1.2475	2	0.3
11	3	1	76.33	1.2475	2	0.3
1	13	2	76.34	1.2474	2	0.0
6	-8	-3	76.61	1.2437	2	0.0
6	8	-3	76.61	1.2437	2	0.0
4	14	0	76.67	1.2429	2	0.1
4	12	2	76.74	1.2419	2	0.2
1	5	4	76.76	1.2417	2	0.0
1	-5	4	76.76	1.2417	2	0.0
10	2	2	76.79	1.2412	2	0.0
10	-2	2	76.79	1.2412	2	0.0
5	-9	-3	76.80	1.2411	2	0.1
5	9	-3	76.80	1.2411	2	0.1
7	5	3	76.88	1.2400	2	0.0
7	-5	3	76.88	1.2400	2	0.0
8	-8	2	76.89	1.2399	2	0.0
8	8	2	76.89	1.2399	2	0.0
3	-3	4	76.92	1.2395	2	0.0
3	3	4	76.92	1.2395	2	0.0
8	0	3	76.98	1.2387	2	0.6
5	13	1	77.07	1.2374	2	0.2
10	-8	0	77.12	1.2367	2	0.4
10	8	0	77.12	1.2367	2	0.4
5	1	-4	77.23	1.2353	2	0.5
5	-1	-4	77.23	1.2353	2	0.5
11	-5	-1	77.35	1.2336	2	0.0
11	5	-1	77.35	1.2336	2	0.0
7	7	-3	77.48	1.2319	2	0.0
7	-7	-3	77.48	1.2319	2	0.0
9	-1	-3	77.51	1.2315	2	0.2
9	1	-3	77.51	1.2315	2	0.2
1	15	0	77.70	1.2290	2	0.0
3	5	-4	77.73	1.2286	2	0.0
3	-5	-4	77.73	1.2286	2	0.0
4	4	-4	77.77	1.2281	2	0.3
4	-4	-4	77.77	1.2281	2	0.3
4	0	4	77.77	1.2280	2	0.9
9	-9	1	77.78	1.2279	2	0.0
9	9	1	77.78	1.2279	2	0.0
8	2	3	77.79	1.2277	2	0.1
8	-2	3	77.79	1.2277	2	0.1
4	10	-3	78.05	1.2243	2	0.0
3	13	-2	78.13	1.2233	2	0.1
0	6	-4	78.27	1.2215	2	0.0
0	6	4	78.27	1.2215	2	0.0
1	11	-3	78.36	1.2202	2	0.0
12	0	0	78.40	1.2197	2	0.3
10	8	-1	78.56	1.2176	2	0.1
10	-8	-1	78.56	1.2176	2	0.1
4	-2	4	78.59	1.2173	2	0.0
4	2	4	78.59	1.2173	2	0.0
11	-1	-2	78.72	1.2155	2	0.9
11	1	-2	78.72	1.2155	2	0.9
4	14	-1	78.72	1.2155	2	0.0
2	6	-4	78.75	1.2152	2	0.0
2	-6	-4	78.75	1.2152	2	0.0
5	-3	-4	78.86	1.2138	2	0.1
5	3	-4	78.86	1.2138	2	0.1
1	11	3	78.97	1.2123	2	0.0
9	-3	-3	79.13	1.2103	2	0.0
9	3	-3	79.13	1.2103	2	0.0
12	-2	0	79.21	1.2092	2	0.0
12	2	0	79.21	1.2092	2	0.0
10	6	-2	79.22	1.2092	2	0.0
10	-6	-2	79.22	1.2092	2	0.0
10	4	2	79.23	1.2090	2	0.0
10	-4	2	79.23	1.2090	2	0.0
3	13	2	79.35	1.2075	2	0.1
8	6	-3	79.40	1.2068	2	0.1
8	-6	-3	79.40	1.2068	2	0.1
4	14	1	79.54	1.2051	2	0.0
9	-7	2	79.56	1.2048	2	0.0
9	7	2	79.56	1.2048	2	0.0
11	5	1	79.59	1.2044	2	0.0
11	-5	1	79.59	1.2044	2	0.0
12	0	-1	79.63	1.2039	2	0.2
5	9	3	79.86	1.2011	2	0.0
5	-9	3	79.86	1.2011	2	0.0
1	15	-1	80.05	1.1987	2	0.0
3	-5	4	80.17	1.1972	2	0.0
3	5	4	80.17	1.1972	2	0.0
6	0	-4	80.19	1.1970	2	0.0
8	-4	3	80.23	1.1965	2	0.0
8	4	3	80.23	1.1965	2	0.0
1	15	1	80.25	1.1962	2	0.0
6	-8	3	80.28	1.1959	2	0.0
6	8	3	80.28	1.1959	2	0.0
3	15	0	80.29	1.1957	2	0.0
11	3	-2	80.34	1.1951	2	0.1
11	-3	-2	80.34	1.1951	2	0.1
3	11	-3	80.34	1.1950	2	0.0
2	-6	4	80.37	1.1947	2	0.0
2	6	4	80.37	1.1947	2	0.0
12	2	-1	80.44	1.1938	2	0.0
12	-2	-1	80.44	1.1938	2	0.0
4	10	3	80.49	1.1933	2	0.0
7	11	-2	80.54	1.1926	2	0.3
10	8	1	80.59	1.1920	2	0.1
10	-8	1	80.59	1.1920	2	0.1
1	7	-4	80.81	1.1893	2	0.0
1	-7	-4	80.81	1.1893	2	0.0
11	7	0	80.88	1.1884	2	0.2
11	-7	0	80.88	1.1884	2	0.2
8	10	-2	80.93	1.1878	2	0.1
6	-2	-4	80.99	1.1871	2	0.0
6	2	-4	80.99	1.1871	2	0.0
4	-4	4	81.01	1.1868	2	0.3
4	4	4	81.01	1.1868	2	0.3
6	12	-2	81.19	1.1847	2	0.1
0	14	2	81.29	1.1835	2	0.0
0	14	-2	81.29	1.1835	2	0.0
5	1	4	81.29	1.1835	2	0.4
5	-1	4	81.29	1.1835	2	0.4
1	-7	4	81.62	1.1795	2	0.0
1	7	4	81.62	1.1795	2	0.0
12	-4	0	81.64	1.1794	2	0.1
12	4	0	81.64	1.1794	2	0.1
8	12	0	81.67	1.1789	2	0.3
7	-7	3	81.74	1.1781	2	0.0
7	7	3	81.74	1.1781	2	0.0
4	-6	-4	81.81	1.1773	2	0.0
4	6	-4	81.81	1.1773	2	0.0
7	13	0	81.88	1.1764	2	0.2
12	0	1	82.06	1.1744	2	0.2
5	-5	-4	82.09	1.1740	2	0.0
5	5	-4	82.09	1.1740	2	0.0
3	11	3	82.16	1.1732	2	0.0
2	14	-2	82.17	1.1730	2	0.0
11	-7	-1	82.20	1.1726	2	0.1
11	7	-1	82.20	1.1726	2	0.1
9	-5	-3	82.36	1.1708	2	0.0
9	5	-3	82.36	1.1708	2	0.0
9	9	-2	82.37	1.1707	2	0.0
9	-9	-2	82.37	1.1707	2	0.0
3	15	-1	82.42	1.1701	2	0.0
9	11	0	82.51	1.1691	2	0.1
3	7	-4	82.58	1.1683	2	0.0
3	-7	-4	82.58	1.1683	2	0.0
12	4	-1	82.86	1.1651	2	0.2
12	-4	-1	82.86	1.1651	2	0.2
12	2	1	82.86	1.1650	2	0.0
12	-2	1	82.86	1.1650	2	0.0
5	13	-2	82.88	1.1648	2	0.1
5	-3	4	82.90	1.1646	2	0.1
5	3	4	82.90	1.1646	2	0.1
9	1	3	82.97	1.1637	2	0.2
9	-1	3	82.97	1.1637	2	0.2
2	14	2	82.98	1.1637	2	0.0
0	12	-3	82.98	1.1636	2	5.0
0	12	3	82.98	1.1636	2	5.0
3	15	1	83.02	1.1632	2	0.0
10	0	-3	83.13	1.1619	2	0.1
6	14	0	83.13	1.1619	2	0.0
11	-1	2	83.17	1.1615	2	0.7
11	1	2	83.17	1.1615	2	0.7
10	-6	2	83.26	1.1605	2	0.0
10	6	2	83.26	1.1605	2	0.0
8	12	-1	83.29	1.1600	2	0.4
7	11	2	83.36	1.1593	2	0.3
6	-4	-4	83.40	1.1588	2	0.0
6	4	-4	83.40	1.1588	2	0.0
11	5	-2	83.56	1.1571	2	0.0
11	-5	-2	83.56	1.1571	2	0.0
7	13	-1	83.60	1.1566	2	0.2
6	12	2	83.61	1.1565	2	0.1
0	16	0	83.63	1.1562	2	0.3
2	12	-3	83.66	1.1559	2	0.3
6	10	-3	83.88	1.1534	2	0.0
0	8	-4	83.91	1.1531	2	0.0
0	8	4	83.91	1.1531	2	0.0
10	-2	-3	83.93	1.1529	2	0.0
10	2	-3	83.93	1.1529	2	0.0
7	-9	-3	83.94	1.1528	2	0.1
7	9	-3	83.94	1.1528	2	0.1
9	11	-1	84.03	1.1518	2	0.2
8	10	2	84.15	1.1504	2	0.1
7	1	-4	84.16	1.1503	2	0.1
7	-1	-4	84.16	1.1503	2	0.1
8	-6	3	84.24	1.1494	2	0.1
8	6	3	84.24	1.1494	2	0.1
2	8	-4	84.38	1.1478	2	0.2
2	-8	-4	84.38	1.1478	2	0.2
10	10	0	84.38	1.1478	2	0.0
11	-7	1	84.41	1.1475	2	0.1
11	7	1	84.41	1.1475	2	0.1
9	3	3	84.58	1.1457	2	0.0
9	-3	3	84.58	1.1457	2	0.0
11	3	2	84.77	1.1436	2	0.1
11	-3	2	84.77	1.1436	2	0.1
10	8	-2	84.85	1.1427	2	0.3
10	-8	-2	84.85	1.1427	2	0.3
2	12	3	84.87	1.1425	2	0.3
5	11	-3	84.87	1.1425	2	0.2
5	13	2	84.89	1.1423	2	0.1
8	12	1	84.90	1.1422	2	0.4
2	16	0	84.91	1.1421	2	0.0
6	14	-1	84.95	1.1416	2	0.0
3	-7	4	84.99	1.1412	2	0.0
3	7	4	84.99	1.1412	2	0.0
7	13	1	85.01	1.1410	2	0.1
6	0	4	85.02	1.1409	2	0.0
4	-6	4	85.02	1.1408	2	0.0
4	6	4	85.02	1.1408	2	0.0
8	8	-3	85.03	1.1408	2	0.0
8	-8	-3	85.03	1.1408	2	0.0
12	4	1	85.26	1.1382	2	0.1
12	-4	1	85.26	1.1382	2	0.1
5	15	0	85.42	1.1366	2	0.0
4	14	-2	85.61	1.1345	2	0.1
12	6	0	85.64	1.1342	2	0.0
12	-6	0	85.64	1.1342	2	0.0
12	0	-2	85.70	1.1335	2	0.2
7	-3	-4	85.75	1.1330	2	0.0
7	3	-4	85.75	1.1330	2	0.0
10	10	-1	85.80	1.1325	2	0.0
6	2	4	85.81	1.1323	2	0.0
6	-2	4	85.81	1.1323	2	0.0
9	11	1	85.83	1.1322	2	0.2
9	9	2	85.98	1.1305	2	0.0
9	-9	2	85.98	1.1305	2	0.0
2	-8	4	85.98	1.1305	2	0.2
2	8	4	85.98	1.1305	2	0.2
0	16	1	86.04	1.1299	2	0.1
0	16	-1	86.04	1.1299	2	0.1
5	5	4	86.10	1.1293	2	0.0
5	-5	4	86.10	1.1293	2	0.0
6	14	1	86.15	1.1288	2	0.0
10	4	-3	86.33	1.1269	2	0.1
10	-4	-3	86.33	1.1269	2	0.1
12	-2	-2	86.50	1.1251	2	0.0
12	2	-2	86.50	1.1251	2	0.0
13	1	0	86.63	1.1238	2	0.0
13	-1	0	86.63	1.1238	2	0.0
12	6	-1	86.85	1.1214	2	0.0
12	-6	-1	86.85	1.1214	2	0.0
5	-7	-4	86.88	1.1211	2	0.0
5	7	-4	86.88	1.1211	2	0.0
4	12	-3	86.89	1.1211	2	0.3
2	16	-1	87.12	1.1187	2	0.0
9	-7	-3	87.15	1.1183	2	0.0
9	7	-3	87.15	1.1183	2	0.0
4	14	2	87.21	1.1178	2	0.0
1	15	-2	87.21	1.1177	2	0.0
1	9	-4	87.22	1.1177	2	0.0
1	-9	-4	87.22	1.1177	2	0.0
11	-9	0	87.29	1.1170	2	0.4
11	9	0	87.29	1.1170	2	0.4
5	15	-1	87.33	1.1166	2	0.0
6	-6	-4	87.40	1.1159	2	0.0
6	6	-4	87.40	1.1159	2	0.0
4	8	-4	87.41	1.1157	2	0.1
4	-8	-4	87.41	1.1157	2	0.1
6	10	3	87.49	1.1149	2	0.0
2	16	1	87.52	1.1146	2	0.0
1	15	2	87.61	1.1137	2	0.0
13	-1	-1	87.74	1.1124	2	0.0
13	1	-1	87.74	1.1124	2	0.0
9	-5	3	87.77	1.1121	2	0.0
9	5	3	87.77	1.1121	2	0.0
10	10	1	87.79	1.1118	2	0.0
5	11	3	87.87	1.1111	2	0.2
11	-5	2	87.96	1.1102	2	0.0
11	5	2	87.96	1.1102	2	0.0
1	13	-3	87.99	1.1098	2	0.0
1	-9	4	88.02	1.1096	2	0.0
1	9	4	88.02	1.1096	2	0.0
7	9	3	88.14	1.1084	2	0.1
7	-9	3	88.14	1.1084	2	0.1
6	4	4	88.21	1.1077	2	0.0
6	-4	4	88.21	1.1077	2	0.0
13	3	0	88.22	1.1075	2	0.0
13	-3	0	88.22	1.1075	2	0.0
5	15	1	88.33	1.1065	2	0.0
8	0	-4	88.34	1.1064	2	0.4
11	7	-2	88.35	1.1063	2	0.1
11	-7	-2	88.35	1.1063	2	0.1
1	13	3	88.59	1.1039	2	0.0
11	-9	-1	88.60	1.1038	2	0.3
11	9	-1	88.60	1.1038	2	0.3
4	16	0	88.73	1.1025	2	0.0
10	8	2	88.84	1.1014	2	0.2
10	-8	2	88.84	1.1014	2	0.2
12	-4	-2	88.89	1.1009	2	0.1
12	4	-2	88.89	1.1009	2	0.1
7	-5	-4	88.94	1.1004	2	0.0
7	5	-4	88.94	1.1004	2	0.0
3	9	-4	88.97	1.1002	2	0.0
3	-9	-4	88.97	1.1002	2	0.0
10	0	3	89.13	1.0986	2	0.1
8	-2	-4	89.13	1.0986	2	0.1
8	2	-4	89.13	1.0986	2	0.1
12	6	1	89.25	1.0974	2	0.0
12	-6	1	89.25	1.0974	2	0.0
4	12	3	89.29	1.0971	2	0.3
13	3	-1	89.33	1.0967	2	0.0
13	-3	-1	89.33	1.0967	2	0.0
3	15	-2	89.36	1.0964	2	0.0
11	-1	-3	89.72	1.0929	2	0.8
11	1	-3	89.72	1.0929	2	0.8
8	12	-2	89.73	1.0928	2	0.3
7	-1	4	89.75	1.0926	2	0.1
7	1	4	89.75	1.0926	2	0.1
8	8	3	89.82	1.0919	2	0.0
8	-8	3	89.82	1.0919	2	0.0
10	2	3	89.93	1.0909	2	0.0
10	-2	3	89.93	1.0909	2	0.0
3	13	-3	89.94	1.0908	2	0.0
7	13	-2	90.13	1.0890	2	0.1
10	6	-3	90.31	1.0873	2	0.0
10	-6	-3	90.31	1.0873	2	0.0
13	-1	1	90.33	1.0871	2	0.0
13	1	1	90.33	1.0871	2	0.0
9	11	-2	90.36	1.0869	2	0.1
12	0	2	90.50	1.0855	2	0.2
1	17	0	90.53	1.0852	2	0.0
3	15	2	90.55	1.0850	2	0.0
4	-8	4	90.60	1.0845	2	0.1
4	8	4	90.60	1.0845	2	0.1
4	16	-1	90.74	1.0833	2	0.0
11	-9	1	90.79	1.0828	2	0.3
11	9	1	90.79	1.0828	2	0.3
5	-7	4	90.88	1.0820	2	0.0
5	7	4	90.88	1.0820	2	0.0
0	10	-4	91.08	1.0801	2	0.0
0	10	4	91.08	1.0801	2	0.0
12	-8	0	91.22	1.0788	2	0.2
12	8	0	91.22	1.0788	2	0.2
12	2	2	91.29	1.0781	2	0.0
12	-2	2	91.29	1.0781	2	0.0
11	-3	-3	91.31	1.0779	2	0.2
11	3	-3	91.31	1.0779	2	0.2
7	-3	4	91.35	1.0776	2	0.0
7	3	4	91.35	1.0776	2	0.0
3	-9	4	91.36	1.0775	2	0.0
3	9	4	91.36	1.0775	2	0.0
13	-5	0	91.40	1.0771	2	0.0
13	5	0	91.40	1.0771	2	0.0
8	4	-4	91.52	1.0760	2	0.0
8	-4	-4	91.52	1.0760	2	0.0
4	16	1	91.53	1.0759	2	0.0
2	10	-4	91.56	1.0757	2	0.0
6	14	-2	91.57	1.0756	2	0.0
3	13	3	91.74	1.0741	2	0.0
7	11	-3	91.91	1.0725	2	0.2
13	-3	1	91.92	1.0724	2	0.0
13	3	1	91.92	1.0724	2	0.0
10	10	-2	92.02	1.0715	2	0.0
8	14	0	92.05	1.0712	2	0.0
9	13	0	92.08	1.0709	2	0.1
6	-6	4	92.19	1.0700	2	0.0
6	6	4	92.19	1.0700	2	0.0
8	10	-3	92.20	1.0699	2	0.0
10	-4	3	92.32	1.0688	2	0.1
10	4	3	92.32	1.0688	2	0.1
12	-8	-1	92.43	1.0679	2	0.1
12	8	-1	92.43	1.0679	2	0.1
13	5	-1	92.51	1.0671	2	0.0
13	-5	-1	92.51	1.0671	2	0.0
9	7	3	92.54	1.0668	2	0.0
9	-7	3	92.54	1.0668	2	0.0
6	12	-3	92.65	1.0658	2	0.0
11	-7	2	92.74	1.0651	2	0.1
11	7	2	92.74	1.0651	2	0.1
0	0	5	92.83	1.0643	2	3.7
1	17	-1	92.83	1.0642	2	0.0
1	1	-5	92.85	1.0641	2	0.0
1	-1	-5	92.85	1.0641	2	0.0
12	-6	-2	92.87	1.0639	2	0.0
12	6	-2	92.87	1.0639	2	0.0
8	12	2	92.92	1.0635	2	0.2
7	13	2	92.93	1.0634	2	0.1
6	8	-4	92.97	1.0630	2	0.1
6	-8	-4	92.97	1.0630	2	0.1
1	17	1	93.03	1.0625	2	0.0
7	15	0	93.05	1.0623	2	0.1
3	17	0	93.07	1.0621	2	0.0
2	0	-5	93.10	1.0618	2	0.2
10	12	0	93.15	1.0615	2	0.0
2	10	4	93.15	1.0614	2	0.0
5	9	-4	93.26	1.0605	2	0.0
5	-9	-4	93.26	1.0605	2	0.0
0	16	-2	93.26	1.0604	2	0.2
0	16	2	93.26	1.0604	2	0.2
0	14	-3	93.35	1.0597	2	0.0
0	14	3	93.35	1.0597	2	0.0
9	-9	-3	93.53	1.0582	2	0.0
9	9	-3	93.53	1.0582	2	0.0
9	1	-4	93.54	1.0580	2	0.2
9	-1	-4	93.54	1.0580	2	0.2
9	13	-1	93.59	1.0576	2	0.1
0	2	-5	93.63	1.0573	2	0.0
0	2	5	93.63	1.0573	2	0.0
13	-1	-2	93.66	1.0570	2	0.0
13	1	-2	93.66	1.0570	2	0.0
8	14	-1	93.66	1.0570	2	0.0
12	-4	2	93.68	1.0568	2	0.1
12	4	2	93.68	1.0568	2	0.1
7	7	-4	93.72	1.0565	2	0.0
7	-7	-4	93.72	1.0565	2	0.0
1	-1	5	93.85	1.0554	2	0.0
1	1	5	93.85	1.0554	2	0.0
2	2	-5	93.90	1.0549	2	0.0
2	-2	-5	93.90	1.0549	2	0.0
9	11	2	93.95	1.0545	2	0.0
6	14	2	93.97	1.0543	2	0.0
2	14	-3	94.03	1.0539	2	0.0
5	15	-2	94.05	1.0537	2	0.0
2	16	-2	94.14	1.0529	2	0.0
3	-1	-5	94.40	1.0507	2	0.0
3	1	-5	94.40	1.0507	2	0.0
5	13	-3	94.43	1.0504	2	0.1
1	3	-5	94.44	1.0503	2	0.0
1	-3	-5	94.44	1.0503	2	0.0
11	-5	-3	94.50	1.0498	2	0.0
11	5	-3	94.50	1.0498	2	0.0
7	-5	4	94.53	1.0495	2	0.0
7	5	4	94.53	1.0495	2	0.0
10	12	-1	94.56	1.0493	2	0.0
4	10	-4	94.58	1.0492	2	0.0
11	-9	-2	94.72	1.0480	2	0.4
11	9	-2	94.72	1.0480	2	0.4
8	0	4	94.73	1.0479	2	0.4
7	15	-1	94.76	1.0476	2	0.0
12	-8	1	94.82	1.0471	2	0.1
12	8	1	94.82	1.0471	2	0.1
2	16	2	94.94	1.0461	2	0.0
14	0	0	95.02	1.0454	2	1.0
6	16	0	95.09	1.0448	2	0.0
2	0	5	95.10	1.0447	2	0.2
13	5	1	95.11	1.0447	2	0.0
13	-5	1	95.11	1.0447	2	0.0
9	-3	-4	95.14	1.0444	2	0.1
9	3	-4	95.14	1.0444	2	0.1
3	17	-1	95.18	1.0441	2	0.0
1	11	-4	95.19	1.0441	2	0.0
2	14	3	95.23	1.0437	2	0.0
11	11	0	95.25	1.0435	2	1.0
13	3	-2	95.25	1.0435	2	0.0
13	-3	-2	95.25	1.0435	2	0.0
8	14	1	95.26	1.0434	2	0.0
9	13	1	95.39	1.0423	2	0.1
1	-3	5	95.44	1.0419	2	0.0
1	3	5	95.44	1.0419	2	0.0
8	-6	-4	95.51	1.0414	2	0.0
8	6	-4	95.51	1.0414	2	0.0
8	2	4	95.53	1.0412	2	0.0
8	-2	4	95.53	1.0412	2	0.0
3	17	1	95.78	1.0391	2	0.0
14	2	0	95.82	1.0388	2	0.0
14	-2	0	95.82	1.0388	2	0.0
10	-8	-3	95.89	1.0382	2	0.1
10	8	-3	95.89	1.0382	2	0.1
2	2	5	95.90	1.0381	2	0.0
2	-2	5	95.90	1.0381	2	0.0
4	0	-5	95.93	1.0379	2	0.3
1	11	4	95.99	1.0374	2	0.0
3	3	-5	96.00	1.0374	2	0.0
3	-3	-5	96.00	1.0374	2	0.0
10	10	2	96.02	1.0372	2	0.0
0	4	-5	96.02	1.0372	2	0.0
0	4	5	96.02	1.0372	2	0.0
14	0	-1	96.03	1.0371	2	0.7
5	15	2	96.05	1.0369	2	0.0
7	11	3	96.11	1.0365	2	0.1
7	15	1	96.17	1.0360	2	0.0
13	-7	0	96.19	1.0358	2	0.0
13	7	0	96.19	1.0358	2	0.0
6	12	3	96.25	1.0353	2	0.0
2	4	-5	96.30	1.0349	2	0.0
2	-4	-5	96.30	1.0349	2	0.0
10	-6	3	96.31	1.0348	2	0.0
10	6	3	96.31	1.0348	2	0.0
11	1	3	96.32	1.0348	2	0.7
11	-1	3	96.32	1.0348	2	0.7
12	0	-3	96.55	1.0329	2	0.1
10	12	1	96.56	1.0328	2	0.0
11	11	-1	96.57	1.0327	2	0.7
4	-2	-5	96.73	1.0314	2	0.0
4	2	-5	96.73	1.0314	2	0.0
14	2	-1	96.83	1.0306	2	0.0
14	-2	-1	96.83	1.0306	2	0.0
6	16	-1	96.91	1.0300	2	0.0
3	11	-4	96.94	1.0298	2	0.0
8	10	3	97.00	1.0293	2	0.0
0	18	0	97.19	1.0278	2	0.0
4	14	-3	97.26	1.0273	2	0.0
5	-9	4	97.26	1.0272	2	0.0
5	9	4	97.26	1.0272	2	0.0
13	-7	-1	97.31	1.0269	2	0.0
13	7	-1	97.31	1.0269	2	0.0
12	2	-3	97.35	1.0265	2	0.0
12	-2	-3	97.35	1.0265	2	0.0
3	-1	5	97.41	1.0261	2	0.0
3	1	5	97.41	1.0261	2	0.0
5	13	3	97.44	1.0258	2	0.1
4	16	-2	97.57	1.0248	2	0.0
1	5	-5	97.64	1.0242	2	0.0
1	-5	-5	97.64	1.0242	2	0.0
12	-6	2	97.68	1.0239	2	0.0
12	6	2	97.68	1.0239	2	0.0
6	-8	4	97.78	1.0232	2	0.1
6	8	4	97.78	1.0232	2	0.1
4	10	4	97.79	1.0231	2	0.0
11	3	3	97.92	1.0220	2	0.1
11	-3	3	97.92	1.0220	2	0.1
8	4	4	97.93	1.0220	2	0.0
8	-4	4	97.93	1.0220	2	0.0
6	16	1	98.12	1.0205	2	0.0
5	17	0	98.18	1.0200	2	0.0
14	4	0	98.23	1.0197	2	0.0
14	-4	0	98.23	1.0197	2	0.0
2	-4	5	98.31	1.0191	2	0.0
2	4	5	98.31	1.0191	2	0.0
9	5	-4	98.35	1.0188	2	0.0
9	-5	-4	98.35	1.0188	2	0.0
12	10	0	98.41	1.0183	2	0.0
13	-5	-2	98.46	1.0179	2	0.0
13	5	-2	98.46	1.0179	2	0.0
12	-8	-2	98.47	1.0178	2	0.1
12	8	-2	98.47	1.0178	2	0.1
2	18	0	98.48	1.0178	2	0.0
5	1	-5	98.51	1.0175	2	0.1
5	-1	-5	98.51	1.0175	2	0.1
1	-5	5	98.65	1.0164	2	0.0
1	5	5	98.65	1.0164	2	0.0
11	11	1	98.78	1.0154	2	0.7
14	0	1	98.85	1.0149	2	0.6
13	-1	2	98.88	1.0147	2	0.0
13	1	2	98.88	1.0147	2	0.0
9	-9	3	98.95	1.0142	2	0.0
9	9	3	98.95	1.0142	2	0.0
3	-3	5	99.01	1.0137	2	0.0
3	3	5	99.01	1.0137	2	0.0
10	0	-4	99.02	1.0136	2	0.2
11	-9	2	99.14	1.0127	2	0.3
11	9	2	99.14	1.0127	2	0.3
4	-4	-5	99.14	1.0127	2	0.1
4	4	-5	99.14	1.0127	2	0.1
1	15	-3	99.18	1.0125	2	0.0
4	16	2	99.19	1.0124	2	0.0
3	5	-5	99.21	1.0122	2	0.0
3	-5	-5	99.21	1.0122	2	0.0
14	-4	-1	99.25	1.0120	2	0.0
14	4	-1	99.25	1.0120	2	0.0
11	-7	-3	99.31	1.0114	2	0.0
11	7	-3	99.31	1.0114	2	0.0
7	7	4	99.35	1.0112	2	0.0
7	-7	4	99.35	1.0112	2	0.0
3	11	4	99.36	1.0111	2	0.0
0	18	1	99.62	1.0091	2	0.0
0	18	-1	99.62	1.0091	2	0.0
12	10	-1	99.63	1.0091	2	0.0
14	2	1	99.66	1.0089	2	0.0
14	-2	1	99.66	1.0089	2	0.0
4	14	3	99.68	1.0087	2	0.0
12	4	-3	99.77	1.0081	2	0.1
